id,player_id,source_name,external_id,external_name,confidence_score,created_at
479,489,draftkings,39506467,Austin Trammell,1.0,2025-08-19 14:37:58
480,490,draftkings,39506469,Trenton Irwin,1.0,2025-08-19 14:37:58
481,491,draftkings,39506471,Louis Rees-Zammit,1.0,2025-08-19 14:37:58
482,492,draftkings,39506473,Chandler Brayboy,1.0,2025-08-19 14:37:58
483,493,draftkings,39506475,Eli Pancol,1.0,2025-08-19 14:37:58
484,494,draftkings,39506477,Cam Camper,1.0,2025-08-19 14:37:58
485,495,draftkings,39506479,Dorian Singer,1.0,2025-08-19 14:37:58
486,496,draftkings,39506481,Darius Lassiter,1.0,2025-08-19 14:37:58
487,497,draftkings,39506483,J.J. Jones,1.0,2025-08-19 14:37:58
488,498,draftkings,39506485,Jimmy Horn Jr.,1.0,2025-08-19 14:37:58
489,499,draftkings,39506487,Dan Chisena,1.0,2025-08-19 14:37:58
490,500,draftkings,39506489,Brycen Tremayne,1.0,2025-08-19 14:37:58
491,501,draftkings,39506491,T.J. Luther,1.0,2025-08-19 14:37:58
492,502,draftkings,39506493,Kobe Hudson,1.0,2025-08-19 14:37:58
493,503,draftkings,39506495,Jacolby George,1.0,2025-08-19 14:37:58
494,504,draftkings,39506431,David Bell,1.0,2025-08-19 14:37:58
495,505,draftkings,39506433,Jamari Thrash,1.0,2025-08-19 14:37:58
496,506,draftkings,39506435,Michael Woods II,1.0,2025-08-19 14:37:58
497,507,draftkings,39506437,DeAndre Carter,1.0,2025-08-19 14:37:58
498,508,draftkings,39506439,Kaden Davis,1.0,2025-08-19 14:37:58
499,509,draftkings,39506441,Luke Floriea,1.0,2025-08-19 14:37:58
500,510,draftkings,39506443,Gage Larvadain,1.0,2025-08-19 14:37:58
501,511,draftkings,39506445,Kisean Johnson,1.0,2025-08-19 14:37:58
502,512,draftkings,39506447,Cade McDonald,1.0,2025-08-19 14:37:58
503,513,draftkings,39506449,Charlie Jones,1.0,2025-08-19 14:37:58
504,514,draftkings,39506451,Kendric Pryor,1.0,2025-08-19 14:37:58
505,515,draftkings,39506453,Isaiah Williams,1.0,2025-08-19 14:37:58
506,516,draftkings,39506455,Cole Burgess,1.0,2025-08-19 14:37:58
507,517,draftkings,39506457,Mitchell Tinsley,1.0,2025-08-19 14:37:58
508,518,draftkings,39506459,Rashod Owens,1.0,2025-08-19 14:37:58
509,519,draftkings,39506461,Jordan Moore,1.0,2025-08-19 14:37:58
510,520,draftkings,39506463,Jamoi Mayes,1.0,2025-08-19 14:37:58
511,521,draftkings,39506403,Chimere Dike,1.0,2025-08-19 14:37:58
512,522,draftkings,39506405,Mason Kinsey,1.0,2025-08-19 14:37:58
513,523,draftkings,39506407,James Proche II,1.0,2025-08-19 14:37:58
514,524,draftkings,39506409,Jha'Quan Jackson,1.0,2025-08-19 14:37:58
515,525,draftkings,39506411,Colton Dowell,1.0,2025-08-19 14:37:58
516,526,draftkings,39506413,Bryce Oliver,1.0,2025-08-19 14:37:58
517,527,draftkings,39506415,TJ Sheffield,1.0,2025-08-19 14:37:58
518,528,draftkings,39506417,Trent Sherfield Sr.,1.0,2025-08-19 14:37:58
519,529,draftkings,39506419,A.T. Perry,1.0,2025-08-19 14:37:58
520,530,draftkings,39506421,Michael Bandy,1.0,2025-08-19 14:37:58
521,531,draftkings,39506423,Joaquin Davis,1.0,2025-08-19 14:37:58
522,532,draftkings,39506425,Courtney Jackson,1.0,2025-08-19 14:37:58
523,533,draftkings,39506427,Jerjuan Newton,1.0,2025-08-19 14:37:58
524,534,draftkings,39506429,Kyrese Rowan,1.0,2025-08-19 14:37:58
525,535,draftkings,39506303,Equanimeous St. Brown,1.0,2025-08-19 14:37:58
526,536,draftkings,39506317,John Rhys Plumlee,1.0,2025-08-19 14:37:58
527,537,draftkings,39506373,Tory Horton,1.0,2025-08-19 14:37:58
528,538,draftkings,39506375,Jake Bobo,1.0,2025-08-19 14:37:58
529,539,draftkings,39506377,Ricky White III,1.0,2025-08-19 14:37:58
530,540,draftkings,39506379,Steven Sims,1.0,2025-08-19 14:37:58
531,541,draftkings,39506381,Dareke Young,1.0,2025-08-19 14:37:58
532,542,draftkings,39506383,Cody White,1.0,2025-08-19 14:37:58
533,543,draftkings,39506385,Tyrone Broden,1.0,2025-08-19 14:37:58
534,544,draftkings,39506387,Montorie Foster Jr.,1.0,2025-08-19 14:37:58
535,545,draftkings,39506389,Junior Bergen,1.0,2025-08-19 14:37:58
536,546,draftkings,39506393,Russell Gage Jr.,1.0,2025-08-19 14:37:58
537,547,draftkings,39506395,Terique Owens,1.0,2025-08-19 14:37:58
538,548,draftkings,39506397,Isaiah Hodgins,1.0,2025-08-19 14:37:58
539,549,draftkings,39506399,Malik Knowles,1.0,2025-08-19 14:37:58
540,550,draftkings,39506401,Trent Taylor,1.0,2025-08-19 14:37:58
541,551,draftkings,39506299,Will Sheppard,1.0,2025-08-19 14:37:58
542,552,draftkings,39506313,Malik Heath,1.0,2025-08-19 14:37:58
543,553,draftkings,39506321,Bo Melton,1.0,2025-08-19 14:37:58
544,554,draftkings,39506353,Mecole Hardman,1.0,2025-08-19 14:37:58
545,555,draftkings,39506355,Julian Hicks,1.0,2025-08-19 14:37:58
546,556,draftkings,39506357,Cornelius Johnson,1.0,2025-08-19 14:37:58
547,557,draftkings,39506359,Sam Brown Jr.,1.0,2025-08-19 14:37:58
548,558,draftkings,39506361,Dominic Lovett,1.0,2025-08-19 14:37:58
549,559,draftkings,39506363,Tom Kennedy,1.0,2025-08-19 14:37:58
550,560,draftkings,39506365,Ronnie Bell,1.0,2025-08-19 14:37:58
551,561,draftkings,39506367,Malik Taylor,1.0,2025-08-19 14:37:58
552,562,draftkings,39506369,Jackson Meeks,1.0,2025-08-19 14:37:58
553,563,draftkings,39506371,Jakobie Keeney-James,1.0,2025-08-19 14:37:58
554,564,draftkings,39506319,Xavier Hutchinson,1.0,2025-08-19 14:37:58
555,565,draftkings,39506327,Konata Mumpfield,1.0,2025-08-19 14:37:58
556,566,draftkings,39506329,Xavier Smith,1.0,2025-08-19 14:37:59
557,567,draftkings,39506331,Britain Covey,1.0,2025-08-19 14:37:59
558,568,draftkings,39506333,Tru Edwards,1.0,2025-08-19 14:37:59
559,569,draftkings,39506335,Brennan Presley,1.0,2025-08-19 14:37:59
560,570,draftkings,39506337,Mario Williams,1.0,2025-08-19 14:37:59
561,571,draftkings,39506339,Drake Stoops,1.0,2025-08-19 14:37:59
562,572,draftkings,39506341,Justin Watson,1.0,2025-08-19 14:37:59
563,573,draftkings,39506343,Braxton Berrios,1.0,2025-08-19 14:37:59
564,574,draftkings,39506345,Jared Wayne,1.0,2025-08-19 14:37:59
565,575,draftkings,39506347,Johnny Johnson III,1.0,2025-08-19 14:37:59
566,576,draftkings,39506349,Xavier Johnson,1.0,2025-08-19 14:37:59
567,577,draftkings,39506351,Daniel Jackson,1.0,2025-08-19 14:37:59
568,578,draftkings,39506731,Austin Hooper,1.0,2025-08-19 14:37:59
569,579,draftkings,39506733,Ja'Tavion Sanders,1.0,2025-08-19 14:37:59
570,580,draftkings,39507000,49ers ,1.0,2025-08-19 14:37:59
571,581,draftkings,39507001,Packers ,1.0,2025-08-19 14:37:59
572,582,draftkings,39507003,Jets ,1.0,2025-08-19 14:37:59
573,583,draftkings,39507002,Colts ,1.0,2025-08-19 14:37:59
574,584,draftkings,39506739,Adam Trautman,1.0,2025-08-19 14:37:59
575,585,draftkings,39506735,AJ Barner,1.0,2025-08-19 14:37:59
576,586,draftkings,39506737,Luke Musgrave,1.0,2025-08-19 14:37:59
577,587,draftkings,39506745,Julian Hill,1.0,2025-08-19 14:37:59
578,588,draftkings,39507004,Dolphins ,1.0,2025-08-19 14:37:59
579,589,draftkings,39506741,Foster Moreau,1.0,2025-08-19 14:37:59
580,590,draftkings,39506743,Elijah Arroyo,1.0,2025-08-19 14:37:59
581,591,draftkings,39507005,Lions ,1.0,2025-08-19 14:37:59
582,592,draftkings,39507006,Raiders ,1.0,2025-08-19 14:37:59
583,593,draftkings,39506747,Payne Durham,1.0,2025-08-19 14:37:59
584,594,draftkings,39507007,Falcons ,1.0,2025-08-19 14:37:59
585,595,draftkings,39506751,Gunnar Helm,1.0,2025-08-19 14:37:59
586,596,draftkings,39506749,Cade Stover,1.0,2025-08-19 14:37:59
587,597,draftkings,39506811,Mason Pline,1.0,2025-08-19 14:37:59
588,598,draftkings,39506935,Albert Okwuegbunam Jr.,1.0,2025-08-19 14:37:59
589,599,draftkings,39506973,Jaheim Bell,1.0,2025-08-19 14:37:59
590,600,draftkings,39506975,Jack Westover,1.0,2025-08-19 14:37:59
591,601,draftkings,39506977,CJ Dippre,1.0,2025-08-19 14:37:59
592,602,draftkings,39506979,Gee Scott Jr.,1.0,2025-08-19 14:37:59
593,603,draftkings,39506981,Ian Thomas,1.0,2025-08-19 14:37:59
594,604,draftkings,39506983,Justin Shorter,1.0,2025-08-19 14:37:59
595,605,draftkings,39506985,Qadir Ismail,1.0,2025-08-19 14:37:59
596,606,draftkings,39506987,Carter Runyon,1.0,2025-08-19 14:37:59
597,607,draftkings,39506989,Pat Conroy,1.0,2025-08-19 14:37:59
598,608,draftkings,39506759,Stone Smartt,1.0,2025-08-19 14:37:59
599,609,draftkings,39506957,Darnell Washington,1.0,2025-08-19 14:37:59
600,610,draftkings,39506959,Connor Heyward,1.0,2025-08-19 14:37:59
601,611,draftkings,39506961,JJ Galbreath,1.0,2025-08-19 14:37:59
602,612,draftkings,39506963,Donald Parham Jr.,1.0,2025-08-19 14:37:59
603,613,draftkings,39506965,DJ Thomas-Jones,1.0,2025-08-19 14:37:59
604,614,draftkings,39506967,Jeremy Ruckert,1.0,2025-08-19 14:37:59
605,615,draftkings,39506969,Zack Kuntz,1.0,2025-08-19 14:37:59
606,616,draftkings,39506971,Neal Johnson,1.0,2025-08-19 14:37:59
607,617,draftkings,39506765,Devin Culp,1.0,2025-08-19 14:37:59
608,618,draftkings,39506941,Ko Kieft,1.0,2025-08-19 14:37:59
609,619,draftkings,39506943,Tanner Taula,1.0,2025-08-19 14:37:59
610,620,draftkings,39506945,Evan Deckers,1.0,2025-08-19 14:37:59
611,621,draftkings,39506947,Charlie Woerner,1.0,2025-08-19 14:37:59
612,622,draftkings,39506949,Feleipe Franks,1.0,2025-08-19 14:37:59
613,623,draftkings,39506951,Teagan Quitoriano,1.0,2025-08-19 14:37:59
614,624,draftkings,39506953,Nikola Kalinic,1.0,2025-08-19 14:37:59
615,625,draftkings,39506955,Joshua Simon,1.0,2025-08-19 14:37:59
616,626,draftkings,39506919,Pharaoh Brown,1.0,2025-08-19 14:37:59
617,627,draftkings,39506921,Tanner Conner,1.0,2025-08-19 14:37:59
618,628,draftkings,39506923,Hayden Rucci,1.0,2025-08-19 14:37:59
619,629,draftkings,39506925,Jalin Conyers,1.0,2025-08-19 14:37:59
620,630,draftkings,39506927,Mo Alie-Cox,1.0,2025-08-19 14:37:59
621,631,draftkings,39506929,Drew Ogletree,1.0,2025-08-19 14:37:59
622,632,draftkings,39506931,Jelani Woods,1.0,2025-08-19 14:37:59
623,633,draftkings,39506933,Will Mallory,1.0,2025-08-19 14:37:59
624,634,draftkings,39506937,Sean McKeon,1.0,2025-08-19 14:37:59
625,635,draftkings,39506939,Maximilian Mang,1.0,2025-08-19 14:37:59
626,636,draftkings,39506897,Tip Reiman,1.0,2025-08-19 14:37:59
627,637,draftkings,39506899,Elijah Higgins,1.0,2025-08-19 14:37:59
628,638,draftkings,39506901,Josiah Deguara,1.0,2025-08-19 14:37:59
629,639,draftkings,39506903,Travis Vokolek,1.0,2025-08-19 14:37:59
630,640,draftkings,39506905,Oscar Cardenas,1.0,2025-08-19 14:37:59
631,641,draftkings,39506907,Jack Stoll,1.0,2025-08-19 14:37:59
632,642,draftkings,39506909,Moliki Matavao,1.0,2025-08-19 14:37:59
633,643,draftkings,39506911,Michael Jacobson,1.0,2025-08-19 14:37:59
634,644,draftkings,39506913,Seth Green,1.0,2025-08-19 14:37:59
635,645,draftkings,39506915,Treyton Welch,1.0,2025-08-19 14:37:59
636,646,draftkings,39506917,Zach Wood,1.0,2025-08-19 14:37:59
637,647,draftkings,39506873,John Bates,1.0,2025-08-19 14:37:59
638,648,draftkings,39506875,Ben Sinnott,1.0,2025-08-19 14:37:59
639,649,draftkings,39506877,Colson Yankoff,1.0,2025-08-19 14:37:59
640,650,draftkings,39506879,Tyree Jackson,1.0,2025-08-19 14:37:59
641,651,draftkings,39506881,Lawrence Cager,1.0,2025-08-19 14:37:59
642,652,draftkings,39506883,Cole Turner,1.0,2025-08-19 14:37:59
643,653,draftkings,39506885,Tyler Ott,1.0,2025-08-19 14:37:59
644,654,draftkings,39506887,Daniel Bellinger,1.0,2025-08-19 14:37:59
645,655,draftkings,39506889,Chris Manhertz,1.0,2025-08-19 14:37:59
646,656,draftkings,39506891,Greg Dulcich,1.0,2025-08-19 14:37:59
647,657,draftkings,39506893,Thomas Fidone II,1.0,2025-08-19 14:37:59
648,658,draftkings,39506895,Jermaine Terry II,1.0,2025-08-19 14:37:59
649,659,draftkings,39506753,Tyler Mabry,1.0,2025-08-19 14:37:59
650,660,draftkings,39506757,Tommy Tremble,1.0,2025-08-19 14:37:59
651,661,draftkings,39506763,Hunter Long,1.0,2025-08-19 14:37:59
652,662,draftkings,39506855,Johnny Mundt,1.0,2025-08-19 14:37:59
653,663,draftkings,39506857,Quintin Morris,1.0,2025-08-19 14:37:59
654,664,draftkings,39506859,Shawn Bowman,1.0,2025-08-19 14:37:59
655,665,draftkings,39506861,Patrick Herbert,1.0,2025-08-19 14:37:59
656,666,draftkings,39506863,John Copenhaver,1.0,2025-08-19 14:37:59
657,667,draftkings,39506865,Mitchell Evans,1.0,2025-08-19 14:37:59
658,668,draftkings,39506867,Dominique Dafney,1.0,2025-08-19 14:37:59
659,669,draftkings,39506869,James Mitchell,1.0,2025-08-19 14:37:59
660,670,draftkings,39506871,Bryce Pierre,1.0,2025-08-19 14:37:59
661,671,draftkings,39506831,Blake Whiteheart,1.0,2025-08-19 14:37:59
662,672,draftkings,39506833,Brenden Bates,1.0,2025-08-19 14:37:59
663,673,draftkings,39506835,Sal Cannella,1.0,2025-08-19 14:37:59
664,674,draftkings,39506837,Brent Matiscik,1.0,2025-08-19 14:37:59
665,675,draftkings,39506839,Drew Sample,1.0,2025-08-19 14:37:59
666,676,draftkings,39506841,Erick All Jr.,1.0,2025-08-19 14:37:59
667,677,draftkings,39506843,Tanner Hudson,1.0,2025-08-19 14:37:59
668,678,draftkings,39506845,Tanner McLachlan,1.0,2025-08-19 14:37:59
669,679,draftkings,39506847,Cam Grandy,1.0,2025-08-19 14:37:59
670,680,draftkings,39506849,Kole Taylor,1.0,2025-08-19 14:37:59
671,681,draftkings,39506851,William Wagner,1.0,2025-08-19 14:37:59
672,682,draftkings,39506853,Cal Adomitis,1.0,2025-08-19 14:37:59
673,683,draftkings,39506813,Josh Whyle,1.0,2025-08-19 14:37:59
674,684,draftkings,39506815,David Martin-Robinson,1.0,2025-08-19 14:37:59
675,685,draftkings,39506817,Thomas Odukoya,1.0,2025-08-19 14:37:59
676,686,draftkings,39506819,Drake Dabney,1.0,2025-08-19 14:37:59
677,687,draftkings,39506821,Lucas Krull,1.0,2025-08-19 14:37:59
678,688,draftkings,39506823,Nate Adkins,1.0,2025-08-19 14:37:59
679,689,draftkings,39506825,Caleb Lohner,1.0,2025-08-19 14:37:59
680,690,draftkings,39506827,Caden Prieskorn,1.0,2025-08-19 14:37:59
681,691,draftkings,39506829,Mitchell Fraboni,1.0,2025-08-19 14:37:59
682,692,draftkings,39506797,Eric Saubert,1.0,2025-08-19 14:37:59
683,693,draftkings,39506799,Nick Kallerup,1.0,2025-08-19 14:37:59
684,694,draftkings,39506801,Marshall Lang,1.0,2025-08-19 14:37:59
685,695,draftkings,39506803,Luke Farrell,1.0,2025-08-19 14:37:59
686,696,draftkings,39506805,Ross Dwelley,1.0,2025-08-19 14:37:59
687,697,draftkings,39506807,Brayden Willis,1.0,2025-08-19 14:37:59
688,698,draftkings,39506809,Jake Tonges,1.0,2025-08-19 14:37:59
689,699,draftkings,39507008,Seahawks ,1.0,2025-08-19 14:37:59
690,700,draftkings,39506779,Ben Sims,1.0,2025-08-19 14:37:59
691,701,draftkings,39506781,John FitzPatrick,1.0,2025-08-19 14:37:59
692,702,draftkings,39506783,Messiah Swinson,1.0,2025-08-19 14:37:59
693,703,draftkings,39506785,Johnny Lumpkin,1.0,2025-08-19 14:37:59
694,704,draftkings,39506787,Brock Wright,1.0,2025-08-19 14:37:59
695,705,draftkings,39506789,Kenny Yeboah,1.0,2025-08-19 14:37:59
696,706,draftkings,39506791,Shane Zylstra,1.0,2025-08-19 14:37:59
697,707,draftkings,39506793,Luke Deal,1.0,2025-08-19 14:37:59
698,708,draftkings,39506795,Zach Horton,1.0,2025-08-19 14:37:59
699,709,draftkings,39506755,Colby Parkinson,1.0,2025-08-19 14:37:59
700,710,draftkings,39506761,Davis Allen,1.0,2025-08-19 14:37:59
701,711,draftkings,39506767,Mark Redman,1.0,2025-08-19 14:38:00
702,712,draftkings,39506769,Anthony Torres,1.0,2025-08-19 14:38:00
703,713,draftkings,39506771,Brevin Jordan,1.0,2025-08-19 14:38:00
704,714,draftkings,39506773,Luke Lachey,1.0,2025-08-19 14:38:00
705,715,draftkings,39506775,Irv Smith Jr.,1.0,2025-08-19 14:38:00
706,716,draftkings,39506777,Jakob Johnson,1.0,2025-08-19 14:38:00
707,717,draftkings,39507009,Texans ,1.0,2025-08-19 14:38:00
708,718,draftkings,39507010,Saints ,1.0,2025-08-19 14:38:00
709,719,draftkings,39507011,Panthers ,1.0,2025-08-19 14:38:00
710,720,draftkings,39507013,Giants ,1.0,2025-08-19 14:38:00
711,721,draftkings,39507012,Browns ,1.0,2025-08-19 14:38:00
712,722,draftkings,39507014,Titans ,1.0,2025-08-19 14:38:00
713,723,draftkings,39505689,Joe Burrow,1.0,2025-08-19 15:00:00
714,724,draftkings,39505777,Bijan Robinson,1.0,2025-08-19 15:00:00
715,725,draftkings,39505779,Jahmyr Gibbs,1.0,2025-08-19 15:00:00
716,726,draftkings,39505781,Christian McCaffrey,1.0,2025-08-19 15:00:00
717,727,draftkings,39506085,Ja'Marr Chase,1.0,2025-08-19 15:00:00
718,728,draftkings,39506087,Puka Nacua,1.0,2025-08-19 15:00:00
719,729,draftkings,39506089,Nico Collins,1.0,2025-08-19 15:00:00
720,730,draftkings,39506097,Tyreek Hill,1.0,2025-08-19 15:00:00
